Supplier,Transporter,Week,Shipment_Qty
S323,T001,13,1110.0
S323,T001,14,1110.0
S323,T001,15,1110.0
S323,T001,16,0.0
S323,T001,17,0.0
S323,T001,18,0.0
S323,T001,19,0.0
S323,T001,20,0.0
S323,T001,21,0.0
S323,T001,22,1110.0
S323,T001,23,0.0
S323,T001,24,0.0
S323,T002,1,0.0
S323,T002,2,0.0
S323,T002,3,0.0
S323,T002,4,0.0
S323,T002,5,0.0
S323,T002,6,911.0
S323,T002,7,0.0
S323,T002,8,342.0
S323,T002,9,0.0
S323,T002,10,0.0
S323,T002,11,0.0
S323,T002,12,0.0
S323,T002,13,0.0
S323,T002,14,0.0
S323,T002,15,0.0
S323,T002,16,0.0
S323,T002,17,0.0
S323,T002,18,0.0
S323,T002,19,0.0
S323,T002,20,0.0
S323,T002,21,0.0
S323,T002,22,0.0
S323,T002,23,0.0
S323,T002,24,0.0
S323,T003,1,0.0
S323,T003,2,0.0
S323,T003,3,0.0
S323,T003,4,0.0
S323,T003,5,1110.0
S323,T003,6,0.0
S323,T003,7,0.0
S323,T003,8,0.0
S323,T003,9,0.0
S323,T003,10,0.0
S323,T003,11,0.0
S323,T003,12,0.0
S323,T003,13,0.0
S323,T003,14,0.0
S323,T003,15,0.0
S323,T003,16,0.0
S323,T003,17,0.0
S323,T003,18,0.0
S323,T003,19,0.0
S323,T003,20,0.0
S323,T003,21,0.0
S323,T003,22,0.0
S323,T003,23,0.0
S323,T003,24,0.0
S323,T004,1,0.0
S323,T004,2,0.0
S323,T004,3,0.0
S323,T004,4,0.0
S323,T004,5,0.0
S323,T004,6,0.0
S323,T004,7,0.0
S323,T004,8,0.0
S323,T004,9,0.0
S323,T004,10,1110.0
S323,T004,11,0.0
S323,T004,12,0.0
S323,T004,13,0.0
S323,T004,14,0.0
S323,T004,15,0.0
S323,T004,16,0.0
S323,T004,17,0.0
S323,T004,18,0.0
S323,T004,19,0.0
S323,T004,20,1110.0
S323,T004,21,0.0
S323,T004,22,0.0
S323,T004,23,0.0
S323,T004,24,0.0
S323,T005,1,0.0
S323,T005,2,0.0
S323,T005,3,1110.0
S323,T005,4,0.0
S323,T005,5,0.0
S323,T005,6,0.0
S323,T005,7,1110.0
S323,T005,8,0.0
S323,T005,9,0.0
S323,T005,10,0.0
S323,T005,11,0.0
S323,T005,12,0.0
S323,T005,13,0.0
S323,T005,14,0.0
S323,T005,15,0.0
S323,T005,16,0.0
S323,T005,17,1110.0
S323,T005,18,0.0
S323,T005,19,0.0
S323,T005,20,0.0
S323,T005,21,0.0
S323,T005,22,0.0
S323,T005,23,0.0
S323,T005,24,0.0
S323,T006,1,1110.0
S323,T006,2,0.0
S323,T006,3,0.0
S323,T006,4,0.0
S323,T006,5,0.0
S323,T006,6,0.0
S323,T006,7,0.0
S323,T006,8,0.0
S323,T006,9,0.0
S323,T006,10,0.0
S323,T006,11,0.0
S323,T006,12,0.0
S323,T006,13,0.0
S323,T006,14,0.0
S323,T006,15,0.0
S323,T006,16,0.0
S323,T006,17,0.0
S323,T006,18,0.0
S323,T006,19,1110.0
S323,T006,20,0.0
S323,T006,21,0.0
S323,T006,22,0.0
S323,T006,23,0.0
S323,T006,24,0.0
S323,T007,1,0.0
S323,T007,2,0.0
S323,T007,3,0.0
S323,T007,4,769.0
S323,T007,5,0.0
S323,T007,6,0.0
S323,T007,7,0.0
S323,T007,8,0.0
S323,T007,9,0.0
S323,T007,10,0.0
S323,T007,11,0.0
S323,T007,12,1110.0
S323,T007,13,0.0
S323,T007,14,0.0
S323,T007,15,0.0
S323,T007,16,0.0
S323,T007,17,0.0
S323,T007,18,1110.0
S323,T007,19,0.0
S323,T007,20,0.0
S323,T007,21,0.0
S323,T007,22,0.0
S323,T007,23,0.0
S323,T007,24,0.0
S323,T008,1,0.0
S323,T008,2,0.0
S323,T008,3,0.0
S323,T008,4,0.0
S323,T008,5,0.0
S323,T008,6,199.0
S323,T008,7,0.0
S323,T008,8,0.0
S323,T008,9,1110.0
S323,T008,10,0.0
S323,T008,11,0.0
S323,T008,12,0.0
S323,T008,13,0.0
S323,T008,14,0.0
S323,T008,15,0.0
S323,T008,16,0.0
S323,T008,17,0.0
S323,T008,18,0.0
S323,T008,19,0.0
S323,T008,20,0.0
S323,T008,21,1110.0
S323,T008,22,0.0
S323,T008,23,1110.0
S323,T008,24,0.0
S165,T001,1,0.0
S165,T001,2,1031.0
S165,T001,3,0.0
S165,T001,4,0.0
S165,T001,5,0.0
S165,T001,6,0.0
S165,T001,7,0.0
S165,T001,8,0.0
S165,T001,9,0.0
S165,T001,10,0.0
S165,T001,11,0.0
S165,T001,12,0.0
S165,T001,13,0.0
S165,T001,14,620.0
S165,T001,15,0.0
S165,T001,16,0.0
S165,T001,17,0.0
S165,T001,18,0.0
S165,T001,19,0.0
S165,T001,20,0.0
S165,T001,21,0.0
S165,T001,22,0.0
S165,T001,23,0.0
S165,T001,24,0.0
S165,T002,1,0.0
S165,T002,2,0.0
S165,T002,3,0.0
S165,T002,4,0.0
S165,T002,5,0.0
S165,T002,6,0.0
S165,T002,7,0.0
S165,T002,8,0.0
S165,T002,9,0.0
S165,T002,10,0.0
S165,T002,11,0.0
S165,T002,12,0.0
S165,T002,13,0.0
S165,T002,14,0.0
S165,T002,15,0.0
S165,T002,16,0.0
S165,T002,17,0.0
S165,T002,18,0.0
S165,T002,19,0.0
S165,T002,20,1031.0
S165,T002,21,0.0
S165,T002,22,0.0
S165,T002,23,1031.0
S165,T002,24,0.0
S165,T003,1,0.0
S165,T003,2,0.0
S165,T003,3,0.0
S165,T003,4,0.0
S165,T003,5,0.0
S165,T003,6,0.0
S165,T003,7,0.0
S165,T003,8,0.0
S165,T003,9,0.0
S165,T003,10,0.0
S165,T003,11,0.0
S165,T003,12,0.0
S165,T003,13,0.0
S165,T003,14,0.0
S165,T003,15,0.0
S165,T003,16,0.0
S165,T003,17,0.0
S165,T003,18,0.0
S165,T003,19,1031.0
S165,T003,20,0.0
S165,T003,21,1031.0
S165,T003,22,0.0
S165,T003,23,0.0
S165,T003,24,0.0
S165,T004,1,0.0
S165,T004,2,0.0
S165,T004,3,0.0
S165,T004,4,0.0
S165,T004,5,0.0
S165,T004,6,1031.0
S165,T004,7,0.0
S165,T004,8,0.0
S165,T004,9,1031.0
S165,T004,10,0.0
S165,T004,11,0.0
S165,T004,12,0.0
S165,T004,13,0.0
S165,T004,14,0.0
S165,T004,15,0.0
S165,T004,16,0.0
S165,T004,17,0.0
S165,T004,18,0.0
S165,T004,19,0.0
S165,T004,20,0.0
S165,T004,21,0.0
S165,T004,22,0.0
S165,T004,23,0.0
S165,T004,24,0.0
S165,T005,1,0.0
S165,T005,2,0.0
S165,T005,3,0.0
S165,T005,4,0.0
S165,T005,5,0.0
S165,T005,6,0.0
S165,T005,7,0.0
S165,T005,8,0.0
S165,T005,9,0.0
S165,T005,10,0.0
S165,T005,11,0.0
S165,T005,12,0.0
S165,T005,13,0.0
S165,T005,14,0.0
S165,T005,15,0.0
S165,T005,16,0.0
S165,T005,17,1031.0
S165,T005,18,1031.0
S165,T005,19,0.0
S165,T005,20,0.0
S165,T005,21,0.0
S165,T005,22,0.0
S165,T005,23,0.0
S165,T005,24,0.0
S165,T006,1,0.0
S165,T006,2,0.0
S165,T006,3,755.0
S165,T006,4,0.0
S165,T006,5,0.0
S165,T006,6,0.0
S165,T006,7,0.0
S165,T006,8,0.0
S165,T006,9,0.0
S165,T006,10,0.0
S165,T006,11,0.0
S165,T006,12,0.0
S165,T006,13,0.0
S165,T006,14,0.0
S165,T006,15,0.0
S165,T006,16,0.0
S165,T006,17,0.0
S165,T006,18,0.0
S165,T006,19,0.0
S165,T006,20,0.0
S165,T006,21,0.0
S165,T006,22,0.0
S165,T006,23,0.0
S165,T006,24,0.0
S165,T007,1,0.0
S165,T007,2,0.0
S165,T007,3,0.0
S165,T007,4,0.0
S165,T007,5,1031.0
S165,T007,6,0.0
S165,T007,7,0.0
S165,T007,8,0.0
S165,T007,9,0.0
S165,T007,10,0.0
S165,T007,11,0.0
S165,T007,12,0.0
S165,T007,13,1031.0
S165,T007,14,411.0
S165,T007,15,0.0
S165,T007,16,0.0
S165,T007,17,0.0
S165,T007,18,0.0
S165,T007,19,0.0
S165,T007,20,0.0
S165,T007,21,0.0
S165,T007,22,0.0
S165,T007,23,0.0
S165,T007,24,1031.0
S165,T008,1,0.0
S165,T008,2,0.0
S165,T008,3,0.0
S165,T008,4,1031.0
S165,T008,5,0.0
S165,T008,6,0.0
S165,T008,7,0.0
S165,T008,8,1031.0
S165,T008,9,0.0
S165,T008,10,1031.0
S165,T008,11,0.0
S165,T008,12,0.0
S165,T008,13,0.0
S165,T008,14,0.0
S165,T008,15,0.0
S165,T008,16,0.0
S165,T008,17,0.0
S165,T008,18,0.0
S165,T008,19,0.0
S165,T008,20,0.0
S165,T008,21,0.0
S165,T008,22,0.0
S165,T008,23,0.0
S165,T008,24,0.0
S225,T001,1,870.0
S225,T001,2,0.0
S225,T001,3,0.0
S225,T001,4,0.0
S225,T001,5,0.0
S225,T001,6,0.0
S225,T001,7,0.0
S225,T001,8,0.0
S225,T001,9,0.0
S225,T001,10,0.0
S225,T001,11,115.0
S225,T001,12,0.0
S225,T001,13,0.0
S225,T001,14,1113.0
S225,T001,15,0.0
S225,T001,16,0.0
S225,T001,17,1113.0
S225,T001,18,0.0
S225,T001,19,0.0
S225,T001,20,0.0
S225,T001,21,0.0
S225,T001,22,0.0
S225,T001,23,0.0
S225,T001,24,0.0
S225,T002,1,243.0
S225,T002,2,0.0
S225,T002,3,0.0
S225,T002,4,0.0
S225,T002,5,1113.0
S225,T002,6,532.0
S225,T002,7,320.0
S225,T002,8,0.0
S225,T002,9,830.0
S225,T002,10,0.0
S225,T002,11,0.0
S225,T002,12,0.0
S225,T002,13,0.0
S225,T002,14,0.0
S225,T002,15,0.0
S225,T002,16,0.0
S225,T002,17,0.0
S225,T002,18,0.0
S225,T002,19,0.0
S225,T002,20,0.0
S225,T002,21,1113.0
S225,T002,22,44.0
S225,T002,23,0.0
S225,T002,24,0.0
S225,T003,1,0.0
S225,T003,2,1113.0
S225,T003,3,0.0
S225,T003,4,0.0
S225,T003,5,0.0
S225,T003,6,581.0
S225,T003,7,793.0
S225,T003,8,0.0
S225,T003,9,283.0
S225,T003,10,0.0
S225,T003,11,0.0
S225,T003,12,0.0
S225,T003,13,1113.0
S225,T003,14,0.0
S225,T003,15,0.0
S225,T003,16,0.0
S225,T003,17,0.0
S225,T003,18,0.0
S225,T003,19,0.0
S225,T003,20,0.0
S225,T003,21,0.0
S225,T003,22,0.0
S225,T003,23,0.0
S225,T003,24,0.0
S225,T004,1,0.0
S225,T004,2,0.0
S225,T004,3,0.0
S225,T004,4,0.0
S225,T004,5,0.0
S225,T004,6,0.0
S225,T004,7,0.0
S225,T004,8,0.0
S225,T004,9,0.0
S225,T004,10,0.0
S225,T004,11,0.0
S225,T004,12,424.0
S225,T004,13,0.0
S225,T004,14,0.0
S225,T004,15,0.0
S225,T004,16,0.0
S225,T004,17,0.0
S225,T004,18,0.0
S225,T004,19,0.0
S225,T004,20,0.0
S225,T004,21,0.0
S225,T004,22,0.0
S225,T004,23,0.0
S225,T004,24,0.0
S225,T005,1,0.0
S225,T005,2,0.0
S225,T005,3,0.0
S225,T005,4,0.0
S225,T005,5,0.0
S225,T005,6,0.0
S225,T005,7,0.0
S225,T005,8,0.0
S225,T005,9,0.0
S225,T005,10,0.0
S225,T005,11,0.0
S225,T005,12,0.0
S225,T005,13,0.0
S225,T005,14,0.0
S225,T005,15,1113.0
S225,T005,16,0.0
S225,T005,17,0.0
S225,T005,18,0.0
S225,T005,19,0.0
S225,T005,20,0.0
S225,T005,21,0.0
S225,T005,22,0.0
S225,T005,23,0.0
S225,T005,24,1113.0
S225,T006,1,0.0
S225,T006,2,0.0
S225,T006,3,0.0
S225,T006,4,0.0
S225,T006,5,0.0
S225,T006,6,0.0
S225,T006,7,0.0
S225,T006,8,0.0
S225,T006,9,0.0
S225,T006,10,344.0
S225,T006,11,0.0
S225,T006,12,0.0
S225,T006,13,0.0
S225,T006,14,0.0
S225,T006,15,0.0
S225,T006,16,0.0
S225,T006,17,0.0
S225,T006,18,0.0
S225,T006,19,0.0
S225,T006,20,1113.0
S225,T006,21,0.0
S225,T006,22,0.0
S225,T006,23,0.0
S225,T006,24,0.0
S225,T007,1,0.0
S225,T007,2,0.0
S225,T007,3,0.0
S225,T007,4,0.0
S225,T007,5,0.0
S225,T007,6,0.0
S225,T007,7,0.0
S225,T007,8,0.0
S225,T007,9,0.0
S225,T007,10,0.0
S225,T007,11,0.0
S225,T007,12,0.0
S225,T007,13,0.0
S225,T007,14,0.0
S225,T007,15,0.0
S225,T007,16,1113.0
S225,T007,17,0.0
S225,T007,18,1113.0
S225,T007,19,0.0
S225,T007,20,0.0
S225,T007,21,0.0
S225,T007,22,0.0
S225,T007,23,0.0
S225,T007,24,0.0
S225,T008,1,0.0
S225,T008,2,0.0
S225,T008,3,0.0
S225,T008,4,0.0
S225,T008,5,0.0
S225,T008,6,0.0
S225,T008,7,0.0
S225,T008,8,0.0
S225,T008,9,0.0
S225,T008,10,769.0
S225,T008,11,998.0
S225,T008,12,689.0
S225,T008,13,0.0
S225,T008,14,0.0
S225,T008,15,0.0
S225,T008,16,0.0
S225,T008,17,0.0
S225,T008,18,0.0
S225,T008,19,1113.0
S225,T008,20,0.0
S225,T008,21,0.0
S225,T008,22,1069.0
S225,T008,23,0.0
S225,T008,24,0.0
S249,T001,1,0.0
S249,T001,2,0.0
S249,T001,3,0.0
S249,T001,4,0.0
S249,T001,5,0.0
S249,T001,6,0.0
S249,T001,7,0.0
S249,T001,8,0.0
S249,T001,9,0.0
S249,T001,10,0.0
S249,T001,11,0.0
S249,T001,12,0.0
S249,T001,13,0.0
S249,T001,14,0.0
S249,T001,15,755.0
S249,T001,16,0.0
S249,T001,17,0.0
S249,T001,18,1091.0
S249,T001,19,0.0
S249,T001,20,0.0
S249,T001,21,1091.0
S249,T001,22,0.0
S249,T001,23,0.0
S249,T001,24,0.0
S249,T002,1,0.0
S249,T002,2,0.0
S249,T002,3,0.0
S249,T002,4,0.0
S249,T002,5,0.0
S249,T002,6,0.0
S249,T002,7,0.0
S249,T002,8,0.0
S249,T002,9,0.0
S249,T002,10,0.0
S249,T002,11,0.0
S249,T002,12,0.0
S249,T002,13,0.0
S249,T002,14,0.0
S249,T002,15,0.0
S249,T002,16,110.0
S249,T002,17,0.0
S249,T002,18,0.0
S249,T002,19,0.0
S249,T002,20,0.0
S249,T002,21,0.0
S249,T002,22,1091.0
S249,T002,23,1091.0
S249,T002,24,0.0
S249,T003,1,0.0
S249,T003,2,0.0
S249,T003,3,0.0
S249,T003,4,0.0
S249,T003,5,0.0
S249,T003,6,0.0
S249,T003,7,0.0
S249,T003,8,0.0
S249,T003,9,1091.0
S249,T003,10,0.0
S249,T003,11,0.0
S249,T003,12,0.0
S249,T003,13,0.0
S249,T003,14,0.0
S249,T003,15,0.0
S249,T003,16,0.0
S249,T003,17,0.0
S249,T003,18,0.0
S249,T003,19,0.0
S249,T003,20,0.0
S249,T003,21,0.0
S249,T003,22,0.0
S249,T003,23,0.0
S249,T003,24,0.0
S249,T004,1,0.0
S249,T004,2,0.0
S249,T004,3,0.0
S249,T004,4,0.0
S249,T004,5,0.0
S249,T004,6,0.0
S249,T004,7,0.0
S249,T004,8,0.0
S249,T004,9,0.0
S249,T004,10,0.0
S249,T004,11,1091.0
S249,T004,12,0.0
S249,T004,13,0.0
S249,T004,14,0.0
S249,T004,15,0.0
S249,T004,16,0.0
S249,T004,17,0.0
S249,T004,18,0.0
S249,T004,19,0.0
S249,T004,20,0.0
S249,T004,21,0.0
S249,T004,22,0.0
S249,T004,23,0.0
S249,T004,24,0.0
S249,T005,1,0.0
S249,T005,2,0.0
S249,T005,3,1091.0
S249,T005,4,1091.0
S249,T005,5,0.0
S249,T005,6,1091.0
S249,T005,7,0.0
S249,T005,8,0.0
S249,T005,9,0.0
S249,T005,10,0.0
S249,T005,11,0.0
S249,T005,12,0.0
S249,T005,13,1091.0
S249,T005,14,0.0
S249,T005,15,0.0
S249,T005,16,0.0
S249,T005,17,0.0
S249,T005,18,0.0
S249,T005,19,0.0
S249,T005,20,0.0
S249,T005,21,0.0
S249,T005,22,0.0
S249,T005,23,0.0
S249,T005,24,0.0
S249,T006,1,1091.0
S249,T006,2,0.0
S249,T006,3,0.0
S249,T006,4,0.0
S249,T006,5,0.0
S249,T006,6,0.0
S249,T006,7,364.0
S249,T006,8,1091.0
S249,T006,9,0.0
S249,T006,10,0.0
S249,T006,11,0.0
S249,T006,12,0.0
S249,T006,13,0.0
S249,T006,14,1091.0
S249,T006,15,0.0
S249,T006,16,0.0
S249,T006,17,1091.0
S249,T006,18,0.0
S249,T006,19,1091.0
S249,T006,20,0.0
S249,T006,21,0.0
S249,T006,22,0.0
S249,T006,23,0.0
S249,T006,24,0.0
S249,T007,1,0.0
S249,T007,2,0.0
S249,T007,3,0.0
S249,T007,4,0.0
S249,T007,5,1091.0
S249,T007,6,0.0
S249,T007,7,727.0
S249,T007,8,0.0
S249,T007,9,0.0
S249,T007,10,1091.0
S249,T007,11,0.0
S249,T007,12,0.0
S249,T007,13,0.0
S249,T007,14,0.0
S249,T007,15,0.0
S249,T007,16,0.0
S249,T007,17,0.0
S249,T007,18,0.0
S249,T007,19,0.0
S249,T007,20,0.0
S249,T007,21,0.0
S249,T007,22,0.0
S249,T007,23,0.0
S249,T007,24,1091.0
S249,T008,1,0.0
S249,T008,2,0.0
S249,T008,3,0.0
S249,T008,4,0.0
S249,T008,5,0.0
S249,T008,6,0.0
S249,T008,7,0.0
S249,T008,8,0.0
S249,T008,9,0.0
S249,T008,10,0.0
S249,T008,11,0.0
S249,T008,12,0.0
S249,T008,13,0.0
S249,T008,14,0.0
S249,T008,15,336.0
S249,T008,16,0.0
S249,T008,17,0.0
S249,T008,18,0.0
S249,T008,19,0.0
S249,T008,20,0.0
S249,T008,21,0.0
S249,T008,22,0.0
S249,T008,23,0.0
S249,T008,24,0.0
S116,T001,1,0.0
S116,T001,2,0.0
S116,T001,3,0.0
S116,T001,4,1092.0
S116,T001,5,0.0
S116,T001,6,0.0
S116,T001,7,0.0
S116,T001,8,0.0
S116,T001,9,0.0
S116,T001,10,0.0
S116,T001,11,0.0
S116,T001,12,0.0
S116,T001,13,0.0
S116,T001,14,0.0
S116,T001,15,0.0
S116,T001,16,0.0
S116,T001,17,0.0
S116,T001,18,0.0
S116,T001,19,0.0
S116,T001,20,1092.0
S116,T001,21,1092.0
S116,T001,22,0.0
S116,T001,23,0.0
S116,T001,24,0.0
S116,T002,1,0.0
S116,T002,2,0.0
S116,T002,3,0.0
S116,T002,4,0.0
S116,T002,5,0.0
S116,T002,6,0.0
S116,T002,7,0.0
S116,T002,8,0.0
S116,T002,9,0.0
S116,T002,10,1092.0
S116,T002,11,0.0
S116,T002,12,0.0
S116,T002,13,0.0
S116,T002,14,0.0
S116,T002,15,0.0
S116,T002,16,0.0
S116,T002,17,270.0
S116,T002,18,0.0
S116,T002,19,0.0
S116,T002,20,0.0
S116,T002,21,0.0
S116,T002,22,0.0
S116,T002,23,0.0
S116,T002,24,0.0
S116,T003,1,0.0
S116,T003,2,0.0
S116,T003,3,0.0
S116,T003,4,0.0
S116,T003,5,419.0
S116,T003,6,0.0
S116,T003,7,0.0
S116,T003,8,0.0
S116,T003,9,0.0
S116,T003,10,0.0
S116,T003,11,0.0
S116,T003,12,0.0
S116,T003,13,245.0
S116,T003,14,635.0
S116,T003,15,0.0
S116,T003,16,0.0
S116,T003,17,0.0
S116,T003,18,0.0
S116,T003,19,0.0
S116,T003,20,0.0
S116,T003,21,0.0
S116,T003,22,0.0
S116,T003,23,0.0
S116,T003,24,0.0
S116,T004,1,0.0
S116,T004,2,0.0
S116,T004,3,0.0
S116,T004,4,0.0
S116,T004,5,0.0
S116,T004,6,0.0
S116,T004,7,0.0
S116,T004,8,0.0
S116,T004,9,0.0
S116,T004,10,0.0
S116,T004,11,0.0
S116,T004,12,0.0
S116,T004,13,0.0
S116,T004,14,0.0
S116,T004,15,0.0
S116,T004,16,0.0
S116,T004,17,0.0
S116,T004,18,0.0
S116,T004,19,0.0
S116,T004,20,0.0
S116,T004,21,0.0
S116,T004,22,1092.0
S116,T004,23,0.0
S116,T004,24,0.0
S116,T005,1,0.0
S116,T005,2,0.0
S116,T005,3,1092.0
S116,T005,4,0.0
S116,T005,5,0.0
S116,T005,6,0.0
S116,T005,7,0.0
S116,T005,8,1092.0
S116,T005,9,0.0
S116,T005,10,0.0
S116,T005,11,0.0
S116,T005,12,0.0
S116,T005,13,847.0
S116,T005,14,457.0
S116,T005,15,1092.0
S116,T005,16,1092.0
S116,T005,17,0.0
S116,T005,18,0.0
S116,T005,19,0.0
S116,T005,20,0.0
S116,T005,21,0.0
S116,T005,22,0.0
S116,T005,23,0.0
S116,T005,24,0.0
S116,T006,1,0.0
S116,T006,2,0.0
S116,T006,3,0.0
S116,T006,4,0.0
S116,T006,5,0.0
S116,T006,6,0.0
S116,T006,7,0.0
S116,T006,8,0.0
S116,T006,9,1092.0
S116,T006,10,0.0
S116,T006,11,0.0
S116,T006,12,0.0
S116,T006,13,0.0
S116,T006,14,0.0
S116,T006,15,0.0
S116,T006,16,0.0
S116,T006,17,0.0
S116,T006,18,1092.0
S116,T006,19,0.0
S116,T006,20,0.0
S116,T006,21,0.0
S116,T006,22,0.0
S116,T006,23,1092.0
S116,T006,24,0.0
S116,T007,1,0.0
S116,T007,2,0.0
S116,T007,3,0.0
S116,T007,4,0.0
S116,T007,5,0.0
S116,T007,6,0.0
S116,T007,7,0.0
S116,T007,8,0.0
S116,T007,9,0.0
S116,T007,10,0.0
S116,T007,11,1092.0
S116,T007,12,0.0
S116,T007,13,0.0
S116,T007,14,0.0
S116,T007,15,0.0
S116,T007,16,0.0
S116,T007,17,0.0
S116,T007,18,0.0
S116,T007,19,0.0
S116,T007,20,0.0
S116,T007,21,0.0
S116,T007,22,0.0
S116,T007,23,0.0
S116,T007,24,0.0
S116,T008,1,1092.0
S116,T008,2,1092.0
S116,T008,3,0.0
S116,T008,4,0.0
S116,T008,5,0.0
S116,T008,6,0.0
S116,T008,7,1092.0
S116,T008,8,0.0
S116,T008,9,0.0
S116,T008,10,0.0
S116,T008,11,0.0
S116,T008,12,1092.0
S116,T008,13,0.0
S116,T008,14,0.0
S116,T008,15,0.0
S116,T008,16,0.0
S116,T008,17,0.0
S116,T008,18,0.0
S116,T008,19,0.0
S116,T008,20,0.0
S116,T008,21,0.0
S116,T008,22,0.0
S116,T008,23,0.0
S116,T008,24,1092.0
S055,T001,1,0.0
S055,T001,2,0.0
S055,T001,3,1178.0
S055,T001,4,0.0
S055,T001,5,0.0
S055,T001,6,0.0
S055,T001,7,0.0
S055,T001,8,0.0
S055,T001,9,206.0
S055,T001,10,0.0
S055,T001,11,0.0
S055,T001,12,0.0
S055,T001,13,1178.0
S055,T001,14,0.0
S055,T001,15,0.0
S055,T001,16,305.0
S055,T001,17,0.0
S055,T001,18,0.0
S055,T001,19,1178.0
S055,T001,20,0.0
S055,T001,21,0.0
S055,T001,22,0.0
S055,T001,23,0.0
S055,T001,24,0.0
S055,T002,1,0.0
S055,T002,2,0.0
S055,T002,3,0.0
S055,T002,4,1178.0
S055,T002,5,0.0
S055,T002,6,0.0
S055,T002,7,0.0
S055,T002,8,0.0
S055,T002,9,972.0
S055,T002,10,0.0
S055,T002,11,0.0
S055,T002,12,0.0
S055,T002,13,0.0
S055,T002,14,1178.0
S055,T002,15,1178.0
S055,T002,16,0.0
S055,T002,17,0.0
S055,T002,18,0.0
S055,T002,19,0.0
S055,T002,20,378.0
S055,T002,21,0.0
S055,T002,22,0.0
S055,T002,23,1178.0
S055,T002,24,0.0
S055,T003,1,0.0
S055,T003,2,1178.0
S055,T003,3,0.0
S055,T003,4,0.0
S055,T003,5,0.0
S055,T003,6,0.0
S055,T003,7,0.0
S055,T003,8,0.0
S055,T003,9,0.0
S055,T003,10,0.0
S055,T003,11,0.0
S055,T003,12,0.0
S055,T003,13,0.0
S055,T003,14,0.0
S055,T003,15,0.0
S055,T003,16,0.0
S055,T003,17,0.0
S055,T003,18,0.0
S055,T003,19,0.0
S055,T003,20,0.0
S055,T003,21,0.0
S055,T003,22,0.0
S055,T003,23,0.0
S055,T003,24,1178.0
S055,T004,1,0.0
S055,T004,2,0.0
S055,T004,3,0.0
S055,T004,4,0.0
S055,T004,5,0.0
S055,T004,6,1095.0
S055,T004,7,1178.0
S055,T004,8,846.0
S055,T004,9,0.0
S055,T004,10,0.0
S055,T004,11,0.0
S055,T004,12,0.0
S055,T004,13,0.0
S055,T004,14,0.0
S055,T004,15,0.0
S055,T004,16,0.0
S055,T004,17,0.0
S055,T004,18,0.0
S055,T004,19,0.0
S055,T004,20,0.0
S055,T004,21,0.0
S055,T004,22,0.0
S055,T004,23,0.0
S055,T004,24,0.0
S055,T005,1,1178.0
S055,T005,2,0.0
S055,T005,3,0.0
S055,T005,4,0.0
S055,T005,5,0.0
S055,T005,6,0.0
S055,T005,7,0.0
S055,T005,8,332.0
S055,T005,9,0.0
S055,T005,10,0.0
S055,T005,11,0.0
S055,T005,12,1178.0
S055,T005,13,0.0
S055,T005,14,0.0
S055,T005,15,0.0
S055,T005,16,0.0
S055,T005,17,1178.0
S055,T005,18,0.0
S055,T005,19,0.0
S055,T005,20,800.0
S055,T005,21,1178.0
S055,T005,22,0.0
S055,T005,23,0.0
S055,T005,24,0.0
S055,T006,1,0.0
S055,T006,2,0.0
S055,T006,3,0.0
S055,T006,4,0.0
S055,T006,5,1178.0
S055,T006,6,83.0
S055,T006,7,0.0
S055,T006,8,0.0
S055,T006,9,0.0
S055,T006,10,1178.0
S055,T006,11,0.0
S055,T006,12,0.0
S055,T006,13,0.0
S055,T006,14,0.0
S055,T006,15,0.0
S055,T006,16,0.0
S055,T006,17,0.0
S055,T006,18,0.0
S055,T006,19,0.0
S055,T006,20,0.0
S055,T006,21,0.0
S055,T006,22,0.0
S055,T006,23,0.0
S055,T006,24,0.0
S055,T007,1,0.0
S055,T007,2,0.0
S055,T007,3,0.0
S055,T007,4,0.0
S055,T007,5,0.0
S055,T007,6,0.0
S055,T007,7,0.0
S055,T007,8,0.0
S055,T007,9,0.0
S055,T007,10,0.0
S055,T007,11,0.0
S055,T007,12,0.0
S055,T007,13,0.0
S055,T007,14,0.0
S055,T007,15,0.0
S055,T007,16,0.0
S055,T007,17,0.0
S055,T007,18,0.0
S055,T007,19,0.0
S055,T007,20,0.0
S055,T007,21,0.0
S055,T007,22,1178.0
S055,T007,23,0.0
S055,T007,24,0.0
S055,T008,1,0.0
S055,T008,2,0.0
S055,T008,3,0.0
S055,T008,4,0.0
S055,T008,5,0.0
S055,T008,6,0.0
S055,T008,7,0.0
S055,T008,8,0.0
S055,T008,9,0.0
S055,T008,10,0.0
S055,T008,11,1178.0
S055,T008,12,0.0
S055,T008,13,0.0
S055,T008,14,0.0
S055,T008,15,0.0
S055,T008,16,873.0
S055,T008,17,0.0
S055,T008,18,1178.0
S055,T008,19,0.0
S055,T008,20,0.0
S055,T008,21,0.0
S055,T008,22,0.0
S055,T008,23,0.0
S055,T008,24,0.0
S261,T001,1,0.0
S261,T001,2,0.0
S261,T001,3,0.0
S261,T001,4,868.0
S261,T001,5,0.0
S261,T001,6,0.0
S261,T001,7,0.0
S261,T001,8,0.0
S261,T001,9,0.0
S261,T001,10,0.0
S261,T001,11,0.0
S261,T001,12,0.0
S261,T001,13,1159.0
S261,T001,14,0.0
S261,T001,15,0.0
S261,T001,16,0.0
